کلاس کالا,کد کلاس,سرگروه کالا,کد سرگروه,گروه کالا,کد گروه,شناسه تکمیلی,کد شناسه,ویژگی اصلی فنی,کد ویژگی اصلی,ویژگی فرعی فنی,کد ویژگی فرعی,شرح کالا,کد سریال,کد کامل
محصول نهايي,44,جاده‌اي و اسپرت,2,Touring,03,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-2-03-00-017-01-001
محصول نهايي,44,جاده‌اي و اسپرت,2,Touring,03,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به CBS,02,شرح کالا,001,44-2-03-00-017-02-001
محصول نهايي,44,جاده‌اي و اسپرت,2,Touring,03,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به ABS,03,شرح کالا,001,44-2-03-00-017-03-001
محصول نهايي,44,جاده‌اي و اسپرت,2,Touring,03,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به ABS و TCS,04,شرح کالا,001,44-2-03-00-017-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,125 سی ‌سی,001,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-01-00-001-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به CBS,02,شرح کالا,001,44-3-01-00-001-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به ABS,03,شرح کالا,001,44-3-01-00-001-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به ABS و TCS,04,شرح کالا,001,44-3-01-00-001-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,150 سی ‌سی,002,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-01-00-002-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به CBS,02,شرح کالا,001,44-3-01-00-002-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به ABS,03,شرح کالا,001,44-3-01-00-002-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به ABS و TCS,04,شرح کالا,001,44-3-01-00-002-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,200 سی ‌سی,003,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-01-00-003-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به CBS,02,شرح کالا,001,44-3-01-00-003-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به ABS,03,شرح کالا,001,44-3-01-00-003-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به ABS و TCS,04,شرح کالا,001,44-3-01-00-003-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,250 سی ‌سی,004,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-01-00-004-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به CBS,02,شرح کالا,001,44-3-01-00-004-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به ABS,03,شرح کالا,001,44-3-01-00-004-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به ABS و TCS,04,شرح کالا,001,44-3-01-00-004-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-01-00-017-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به CBS,02,شرح کالا,001,44-3-01-00-017-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به ABS,03,شرح کالا,001,44-3-01-00-017-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Dual,01,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به ABS و TCS,04,شرح کالا,001,44-3-01-00-017-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,125 سی ‌سی,001,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-02-00-001-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به CBS,02,شرح کالا,001,44-3-02-00-001-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به ABS,03,شرح کالا,001,44-3-02-00-001-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به ABS و TCS,04,شرح کالا,001,44-3-02-00-001-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,150 سی ‌سی,002,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-02-00-002-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به CBS,02,شرح کالا,001,44-3-02-00-002-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به ABS,03,شرح کالا,001,44-3-02-00-002-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به ABS و TCS,04,شرح کالا,001,44-3-02-00-002-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,200 سی ‌سی,003,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-02-00-003-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به CBS,02,شرح کالا,001,44-3-02-00-003-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به ABS,03,شرح کالا,001,44-3-02-00-003-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به ABS و TCS,04,شرح کالا,001,44-3-02-00-003-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,250 سی ‌سی,004,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-02-00-004-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به CBS,02,شرح کالا,001,44-3-02-00-004-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به ABS,03,شرح کالا,001,44-3-02-00-004-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به ABS و TCS,04,شرح کالا,001,44-3-02-00-004-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-02-00-017-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به CBS,02,شرح کالا,001,44-3-02-00-017-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به ABS,03,شرح کالا,001,44-3-02-00-017-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Adventure,02,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به ABS و TCS,04,شرح کالا,001,44-3-02-00-017-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,125 سی ‌سی,001,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-03-00-001-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به CBS,02,شرح کالا,001,44-3-03-00-001-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به ABS,03,شرح کالا,001,44-3-03-00-001-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به ABS و TCS,04,شرح کالا,001,44-3-03-00-001-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,150 سی ‌سی,002,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-03-00-002-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به CBS,02,شرح کالا,001,44-3-03-00-002-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به ABS,03,شرح کالا,001,44-3-03-00-002-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به ABS و TCS,04,شرح کالا,001,44-3-03-00-002-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,200 سی ‌سی,003,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-03-00-003-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به CBS,02,شرح کالا,001,44-3-03-00-003-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به ABS,03,شرح کالا,001,44-3-03-00-003-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به ABS و TCS,04,شرح کالا,001,44-3-03-00-003-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,250 سی ‌سی,004,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-03-00-004-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به CBS,02,شرح کالا,001,44-3-03-00-004-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به ABS,03,شرح کالا,001,44-3-03-00-004-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به ABS و TCS,04,شرح کالا,001,44-3-03-00-004-04-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-03-00-017-01-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به CBS,02,شرح کالا,001,44-3-03-00-017-02-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به ABS,03,شرح کالا,001,44-3-03-00-017-03-001
محصول نهايي,44,آفرود و دو منظوره,3,Enduro,03,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به ABS و TCS,04,شرح کالا,001,44-3-03-00-017-04-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,125 سی ‌سی,001,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-04-00-001-01-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به CBS,02,شرح کالا,001,44-3-04-00-001-02-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به ABS,03,شرح کالا,001,44-3-04-00-001-03-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,125 سی ‌سی,001,مجهز به ABS و TCS,04,شرح کالا,001,44-3-04-00-001-04-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,150 سی ‌سی,002,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-04-00-002-01-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به CBS,02,شرح کالا,001,44-3-04-00-002-02-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به ABS,03,شرح کالا,001,44-3-04-00-002-03-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,150 سی ‌سی,002,مجهز به ABS و TCS,04,شرح کالا,001,44-3-04-00-002-04-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,200 سی ‌سی,003,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-04-00-003-01-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به CBS,02,شرح کالا,001,44-3-04-00-003-02-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به ABS,03,شرح کالا,001,44-3-04-00-003-03-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,200 سی ‌سی,003,مجهز به ABS و TCS,04,شرح کالا,001,44-3-04-00-003-04-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,250 سی ‌سی,004,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-04-00-004-01-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به CBS,02,شرح کالا,001,44-3-04-00-004-02-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به ABS,03,شرح کالا,001,44-3-04-00-004-03-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,250 سی ‌سی,004,مجهز به ABS و TCS,04,شرح کالا,001,44-3-04-00-004-04-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,استاندارد (بدون آپشن خاص),01,شرح کالا,001,44-3-04-00-017-01-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به CBS,02,شرح کالا,001,44-3-04-00-017-02-001
محصول نهايي,44,آفرود و دو منظوره,3,شکاري,04,کاربرد ندارد,00,برقی (برای اسکوتر و دوچرخه برقی),017,مجهز به ABS,03,شرح کالا,001,44-3-04-00-017-03-001
